loss,brier_score,accuracy,val_loss,val_brier_score,val_accuracy
0.11485529690980911,0.26431775093078613,0.5488249659538269,0.7323175668716431,0.2630416750907898,0.5838850736618042
0.11351210623979568,0.2605346739292145,0.5582635998725891,0.7838137149810791,0.2838927209377289,0.5536364316940308
0.11323274672031403,0.25911372900009155,0.5607401728630066,0.76369708776474,0.2748669683933258,0.5700082182884216
0.11248783767223358,0.2579258680343628,0.5640444159507751,0.7841547727584839,0.2821634113788605,0.5577773451805115
0.11150969564914703,0.2564299702644348,0.5690674781799316,0.7428858876228333,0.26562681794166565,0.5843722820281982
0.11042441427707672,0.2528756558895111,0.5768338441848755,0.7321021556854248,0.26252761483192444,0.5890520215034485
0.10927414894104004,0.25210461020469666,0.5809636116027832,0.7385526299476624,0.2649488151073456,0.5868892669677734
0.10869354009628296,0.24941761791706085,0.5868397355079651,0.7598323822021484,0.2734777331352234,0.575293242931366
0.10774809122085571,0.24808979034423828,0.5906731486320496,0.7940316200256348,0.28835177421569824,0.5545369386672974
0.1068153977394104,0.2458374947309494,0.5956369638442993,0.755000114440918,0.2722003757953644,0.5801944136619568
0.10551219433546066,0.24349378049373627,0.6023406982421875,0.7260884046554565,0.2602912485599518,0.5972157716751099
0.10518938302993774,0.24228186905384064,0.6050946116447449,0.7274592518806458,0.2623874247074127,0.5904396772384644
0.10376670956611633,0.23948122560977936,0.6122174859046936,0.6970483660697937,0.24825657904148102,0.6183706521987915
0.1027597114443779,0.23745638132095337,0.6181718707084656,0.7518693208694458,0.2709769904613495,0.5836045742034912
0.10168035328388214,0.23639096319675446,0.6207755208015442,0.715888261795044,0.25583943724632263,0.6058371663093567
0.10092238336801529,0.23389221727848053,0.6261351108551025,0.7113214731216431,0.25397178530693054,0.6086568236351013
0.09974201768636703,0.23116432130336761,0.632148802280426,0.7069000005722046,0.25106295943260193,0.6165031790733337
0.09851744771003723,0.22887229919433594,0.6384524703025818,0.7028313875198364,0.24914690852165222,0.6203193068504333
0.09724864363670349,0.22544671595096588,0.6450927257537842,0.6955851316452026,0.24464786052703857,0.6276785135269165
0.09588779509067535,0.223515585064888,0.6509434580802917,0.6795242428779602,0.23858089745044708,0.6364474892616272
0.09422826766967773,0.2193889617919922,0.6589341759681702,0.680912971496582,0.23807506263256073,0.6379163861274719
0.09326065331697464,0.21760933101177216,0.6636079549789429,0.6758168935775757,0.23649276793003082,0.6389128565788269
0.09226388484239578,0.2155047208070755,0.6672170162200928,0.6913266777992249,0.242746040225029,0.6319227814674377
0.09067648649215698,0.212899312376976,0.6732730269432068,0.6808117032051086,0.23889443278312683,0.6355765461921692
0.08977368474006653,0.21088600158691406,0.6773054599761963,0.6687167286872864,0.23430775105953217,0.6417694687843323
0.08886007219552994,0.2085878700017929,0.6815241575241089,0.6628714203834534,0.2327089011669159,0.6423746943473816
0.08766965568065643,0.20675556361675262,0.6846908330917358,0.6686530709266663,0.23405639827251434,0.6432456970214844
0.08758050203323364,0.2057884782552719,0.6872711181640625,0.6783721446990967,0.2372758388519287,0.6414520740509033
0.08792159706354141,0.20552855730056763,0.6879273056983948,0.7011256814002991,0.24549224972724915,0.6320408582687378
0.0884585902094841,0.20584404468536377,0.6866868734359741,0.7258111834526062,0.2546628713607788,0.6216553449630737
0.0887567549943924,0.20681317150592804,0.6847373843193054,0.7339561581611633,0.2561451196670532,0.6241797208786011
0.0892040878534317,0.20734353363513947,0.6837679147720337,0.7431360483169556,0.2600483298301697,0.6187840104103088
0.08959130197763443,0.20804448425769806,0.682167649269104,0.7601805925369263,0.2656072676181793,0.6144289970397949
0.09028629213571548,0.20945189893245697,0.6791152954101562,0.7596791386604309,0.26552802324295044,0.6138606667518616
0.09073387086391449,0.21041016280651093,0.6772821545600891,0.7734088897705078,0.2706170380115509,0.606848418712616
0.0914120227098465,0.21202468872070312,0.6731777787208557,0.7725082635879517,0.2710605561733246,0.6039401292800903
0.09186479449272156,0.21271084249019623,0.6725152730941772,0.7816436290740967,0.27421027421951294,0.6016002893447876
0.09271407872438431,0.21367307007312775,0.669693648815155,0.735226571559906,0.2559548318386078,0.6241723895072937
0.09211991727352142,0.2134685516357422,0.6712198257446289,0.76092928647995,0.2668297290802002,0.6102142930030823
0.09381122887134552,0.21580328047275543,0.6649690270423889,0.7728721499443054,0.27119842171669006,0.6042870879173279
0.0940103754401207,0.2172372192144394,0.6627697348594666,0.7844271063804626,0.27438855171203613,0.6010392904281616
0.09464585036039352,0.2180044800043106,0.6607884764671326,0.7923497557640076,0.28002673387527466,0.5900706648826599
0.09528851509094238,0.2195819616317749,0.6575392484664917,0.768277108669281,0.2702915072441101,0.6016224026679993
0.09551062434911728,0.21980197727680206,0.6586081981658936,0.7632129192352295,0.26880326867103577,0.6030691266059875
0.09558914601802826,0.21960009634494781,0.6574291586875916,0.7711102962493896,0.27116015553474426,0.6023088693618774
0.0958174467086792,0.22032634913921356,0.6567793488502502,0.7889614105224609,0.2771628499031067,0.5933184027671814
0.09675415605306625,0.22177739441394806,0.6524971127510071,0.7911336421966553,0.27909818291664124,0.5890520215034485
0.0966629907488823,0.22216390073299408,0.6529670357704163,0.8029493689537048,0.2836391031742096,0.5841065049171448
0.09804258495569229,0.22404737770557404,0.6470761299133301,0.7944278717041016,0.2772567868232727,0.599216103553772
0.09796088933944702,0.2237766832113266,0.6490891575813293,0.7979923486709595,0.28464052081108093,0.5766661763191223
0.09805287420749664,0.22424739599227905,0.6482594013214111,0.7952027916908264,0.28100258111953735,0.585752546787262
0.09892933815717697,0.22526507079601288,0.6445085406303406,0.7778506875038147,0.2729688584804535,0.5985665321350098
0.09898615628480911,0.22586406767368317,0.6443878412246704,0.7959510684013367,0.27960965037345886,0.5884541273117065
0.09954053163528442,0.226820170879364,0.6418647170066833,0.8177168369293213,0.2851943373680115,0.5866604447364807
0.1000964492559433,0.22789716720581055,0.6397077441215515,0.8055521249771118,0.2859458923339844,0.5759132504463196
0.09970191866159439,0.2275472730398178,0.6411365270614624,0.7867599725723267,0.2779824137687683,0.5879079103469849
0.10056596249341965,0.22851596772670746,0.6378238201141357,0.8465891480445862,0.29730114340782166,0.5681333541870117
0.10080361366271973,0.23033632338047028,0.6345280408859253,0.8335940837860107,0.2902999818325043,0.5796113014221191
0.09999532997608185,0.22815711796283722,0.6392822265625,0.8138346672058105,0.2825837731361389,0.5913771390914917
0.10114236921072006,0.22984276711940765,0.6341173648834229,0.8177182674407959,0.2898959815502167,0.567624032497406
0.10148831456899643,0.22979025542736053,0.633871853351593,0.7867919206619263,0.27904534339904785,0.5836045742034912
0.10116895288228989,0.23099231719970703,0.6342422962188721,0.8778572082519531,0.30220741033554077,0.5685688257217407
0.10200299322605133,0.23143424093723297,0.6298754215240479,0.8432148098945618,0.2951248288154602,0.5686057209968567
0.10200867801904678,0.23177967965602875,0.6310861706733704,0.8521753549575806,0.29872870445251465,0.565387487411499
0.10249709337949753,0.23227111995220184,0.6283894777297974,0.821081817150116,0.2882107198238373,0.5771385431289673
0.10238360613584518,0.2326112985610962,0.6276062726974487,0.8278294801712036,0.29100799560546875,0.5694250464439392
0.10233404487371445,0.23194055259227753,0.6288022398948669,0.7826018333435059,0.27501699328422546,0.5893177390098572
0.1019347533583641,0.2312190979719162,0.6304744482040405,0.8243327736854553,0.2897108197212219,0.5709161162376404
0.10330963879823685,0.23425740003585815,0.623728334903717,0.8416911959648132,0.2977752387523651,0.5590026378631592
0.1014581248164177,0.2310078740119934,0.6318715214729309,0.8039175271987915,0.28424230217933655,0.5745919942855835
0.10094816237688065,0.22902917861938477,0.6344624161720276,0.7899054884910583,0.2747516930103302,0.594425618648529
0.10042756050825119,0.22755670547485352,0.638759434223175,0.7819544076919556,0.26986902952194214,0.6066343188285828
0.09992795437574387,0.22698967158794403,0.6397204399108887,0.7824440598487854,0.2727634906768799,0.5976881980895996
0.09963469207286835,0.22605349123477936,0.6414985060691833,0.7752527594566345,0.2681049704551697,0.6076234579086304
0.09982738643884659,0.22519277036190033,0.644343376159668,0.7438710331916809,0.25820285081863403,0.6175439357757568
0.09794672578573227,0.22338907420635223,0.648606538772583,0.7335691452026367,0.25265273451805115,0.6287487745285034
0.09779296815395355,0.22088183462619781,0.6530644297599792,0.73155277967453,0.25346454977989197,0.6261579394340515
0.096633180975914,0.21984918415546417,0.6572175025939941,0.7725605964660645,0.2692590057849884,0.6054828763008118
0.09651276469230652,0.21862368285655975,0.65920090675354,0.7335615754127502,0.2566828429698944,0.6172560453414917
0.09535256028175354,0.21700024604797363,0.6625432372093201,0.7536903023719788,0.2592461407184601,0.6236556768417358
0.09459424763917923,0.21504156291484833,0.6673545837402344,0.7348945140838623,0.2537636160850525,0.6294057369232178
0.09428329765796661,0.21409541368484497,0.6688448190689087,0.7277138233184814,0.2501010298728943,0.6354731917381287
0.09325777739286423,0.21202485263347626,0.6730973720550537,0.7539461255073547,0.2609434127807617,0.6206071972846985
0.09279313683509827,0.21107123792171478,0.6748140454292297,0.784440279006958,0.2709590792655945,0.611476480960846
0.09205655753612518,0.2102302461862564,0.6768990159034729,0.7486090660095215,0.2559133470058441,0.6339969038963318
0.09158521890640259,0.20890706777572632,0.6799895167350769,0.7782260775566101,0.27112123370170593,0.607040286064148
0.09086020290851593,0.20707090198993683,0.6831371188163757,0.7293381094932556,0.24823029339313507,0.6423820853233337
0.09050540626049042,0.2058957815170288,0.6857428550720215,0.7517373561859131,0.2588455379009247,0.625899612903595
0.08918943256139755,0.203543022274971,0.691017746925354,0.7518525719642639,0.2539511024951935,0.6413118243217468
0.08916322886943817,0.2022971361875534,0.6926688551902771,0.7233589291572571,0.24460336565971375,0.6504868268966675
0.08762738853693008,0.19967244565486908,0.6986084580421448,0.7508497834205627,0.25570493936538696,0.6359603404998779
0.08721558004617691,0.19838088750839233,0.7014766335487366,0.7546920776367188,0.25640520453453064,0.6363958716392517
0.08612573891878128,0.196990504860878,0.7043787240982056,0.7417058348655701,0.2518470883369446,0.6432530879974365
0.08569353818893433,0.19563643634319305,0.7067918181419373,0.7617661356925964,0.25968703627586365,0.6333178281784058
0.08550827205181122,0.19496862590312958,0.7074670791625977,0.7187083959579468,0.24123086035251617,0.6576023697853088
0.0848236232995987,0.19359175860881805,0.710758626461029,0.717937171459198,0.23992303013801575,0.6620385646820068
0.08404946327209473,0.19202274084091187,0.7133896946907043,0.717179536819458,0.24018819630146027,0.6595731973648071
0.08317732810974121,0.1902364045381546,0.7163976430892944,0.7148274779319763,0.23925535380840302,0.6610273122787476
0.08253665268421173,0.18874506652355194,0.7189589142799377,0.7168001532554626,0.24082933366298676,0.6579124331474304
0.08176831901073456,0.18778742849826813,0.7214270234107971,0.6927061676979065,0.23032328486442566,0.6714423894882202
0.0810370147228241,0.1845375895500183,0.7262574434280396,0.6905013918876648,0.2302747517824173,0.6712430715560913
0.08000020682811737,0.18304657936096191,0.730006217956543,0.6852276921272278,0.2276051789522171,0.6749706864356995
0.07915051281452179,0.1819152981042862,0.7320044636726379,0.6878877282142639,0.2282809317111969,0.6739594340324402
0.07858887314796448,0.17973679304122925,0.7357383966445923,0.6823010444641113,0.22556844353675842,0.6776869893074036
0.07776404172182083,0.17825192213058472,0.7382552027702332,0.6756711006164551,0.2237798273563385,0.6786465644836426
0.07728796452283859,0.17609618604183197,0.7421648502349854,0.6748152375221252,0.2238536775112152,0.6784103512763977
0.07659823447465897,0.17534269392490387,0.7433629035949707,0.6624556183815002,0.21923454105854034,0.6835477352142334
0.07561522722244263,0.17375200986862183,0.7464300990104675,0.6562711000442505,0.21645554900169373,0.68748939037323
0.07452024519443512,0.1716071367263794,0.7504794597625732,0.6511271595954895,0.21426308155059814,0.69064861536026
0.07377924025058746,0.1701306849718094,0.7527719140052795,0.6554120182991028,0.2156204730272293,0.6892756819725037
0.07370498031377792,0.1689453274011612,0.7549076676368713,0.6603354811668396,0.21690115332603455,0.6891206502914429
0.07366081327199936,0.16835469007492065,0.7555913925170898,0.6693688631057739,0.2191159725189209,0.6880872845649719
0.07407484203577042,0.16918706893920898,0.7544398903846741,0.6868047714233398,0.2253769487142563,0.6811857223510742
0.07428932189941406,0.16961590945720673,0.7537477016448975,0.698954164981842,0.22809280455112457,0.6798866391181946
0.07471960037946701,0.1703149676322937,0.7529073357582092,0.7093108892440796,0.23066870868206024,0.6790008544921875
0.07539523392915726,0.1714831441640854,0.7505069375038147,0.7155740857124329,0.2346869260072708,0.6721509695053101
0.0759180411696434,0.17251835763454437,0.74910569190979,0.725968062877655,0.2385442554950714,0.6677517294883728
0.07632417231798172,0.17364288866519928,0.7464407086372375,0.7391899228096008,0.24365253746509552,0.6609756350517273
0.07790830731391907,0.1764783263206482,0.7406704425811768,0.7690249085426331,0.2564237713813782,0.6433416604995728
0.07770873606204987,0.177173912525177,0.7396480441093445,0.7645434737205505,0.25212687253952026,0.6516530513763428
0.07853882014751434,0.17787623405456543,0.7385833263397217,0.751641571521759,0.2483261525630951,0.655860424041748
0.07913082093000412,0.1794649362564087,0.7357510924339294,0.7584104537963867,0.24949748814105988,0.6547605991363525
0.0799199715256691,0.18127655982971191,0.7322690486907959,0.7663557529449463,0.25221601128578186,0.6511732339859009
0.08041130751371384,0.18237940967082977,0.7302221059799194,0.7614783048629761,0.25114938616752625,0.6520959138870239
0.08065027743577957,0.18308188021183014,0.7295511364936829,0.7447717785835266,0.24599088728427887,0.6577278971672058
0.08114859461784363,0.18345755338668823,0.7281689047813416,0.7757678627967834,0.2597333490848541,0.6382190585136414
0.0818512961268425,0.1857297420501709,0.7243121862411499,0.7897694706916809,0.2638246715068817,0.634048581123352
0.08227844536304474,0.18606574833393097,0.7222293019294739,0.7779723405838013,0.25866663455963135,0.641754686832428
0.08309922367334366,0.18793660402297974,0.7194246053695679,0.7422761917114258,0.2447013407945633,0.6587981581687927
0.08398168534040451,0.18976561725139618,0.7160292863845825,0.7731749415397644,0.2571488618850708,0.6423082947731018
0.0841415673494339,0.19054733216762543,0.7147889137268066,0.7903493046760559,0.26481908559799194,0.6314725279808044
0.08470538258552551,0.19135761260986328,0.7131484150886536,0.810641884803772,0.2714756727218628,0.6245045065879822
0.08492346853017807,0.19157886505126953,0.7126107811927795,0.7483669519424438,0.24892081320285797,0.6522140502929688
0.08543075621128082,0.19314177334308624,0.7103225588798523,0.7778517603874207,0.2570813000202179,0.6455560922622681
0.08590955287218094,0.19433973729610443,0.7080110311508179,0.8039417266845703,0.26916220784187317,0.626180112361908
0.0866679847240448,0.19512127339839935,0.7057207226753235,0.7838229537010193,0.26096111536026,0.6386545300483704
0.08720378577709198,0.19697575271129608,0.7029901146888733,0.7929251790046692,0.2676958739757538,0.624659538269043
0.08765760064125061,0.19811250269412994,0.7002743482589722,0.8042433261871338,0.26854586601257324,0.6273537278175354
0.08770506083965302,0.19775228202342987,0.7011675834655762,0.7879462838172913,0.2655639052391052,0.6275603771209717
0.08848947286605835,0.19924883544445038,0.6978040933609009,0.7850082516670227,0.26470404863357544,0.6291843056678772
0.0887184739112854,0.1998424082994461,0.6968134641647339,0.7986449003219604,0.27158281207084656,0.617388904094696
0.08951149135828018,0.20126724243164062,0.694021463394165,0.8141947388648987,0.27132517099380493,0.6239361763000488
0.09006796777248383,0.2021261602640152,0.6922391653060913,0.7769520878791809,0.25976061820983887,0.6357315182685852
0.08994654566049576,0.20264692604541779,0.691299319267273,0.7788058519363403,0.261158287525177,0.6349564790725708
0.09082827717065811,0.20408330857753754,0.6885115504264832,0.8324183225631714,0.2833300232887268,0.6021981835365295
0.0908736139535904,0.20412470400333405,0.6887972950935364,0.8308184742927551,0.27978405356407166,0.6108933687210083
0.09165926277637482,0.20567820966243744,0.6840790510177612,0.8185334801673889,0.28014156222343445,0.6035341620445251
0.09126174449920654,0.20580829679965973,0.684703528881073,0.8263882994651794,0.2785601019859314,0.6112919449806213
0.09214925765991211,0.20675592124462128,0.6825190186500549,0.8252893686294556,0.27599427103996277,0.612960159778595
0.09222806245088577,0.20692235231399536,0.6829063892364502,0.8096109628677368,0.2748197019100189,0.6123253107070923
0.09211674332618713,0.20636224746704102,0.6837700009346008,0.8037036657333374,0.2721567749977112,0.6163334250450134
0.09242218732833862,0.208039328455925,0.6812891960144043,0.8196659684181213,0.2791042625904083,0.6057338118553162
0.09301774948835373,0.2091466337442398,0.6773287653923035,0.7469086050987244,0.24860453605651855,0.6485381126403809
0.09212813526391983,0.2067095786333084,0.6825677156448364,0.8422200679779053,0.28470996022224426,0.6025155782699585
0.09169647097587585,0.2059108018875122,0.684697151184082,0.798424482345581,0.27015331387519836,0.6193523406982422
0.09037751704454422,0.2034711241722107,0.6902515292167664,0.7745113968849182,0.26154616475105286,0.6303136348724365
0.09058036655187607,0.2038065791130066,0.6885538697242737,0.8186547756195068,0.27858278155326843,0.6076086759567261
0.08956518769264221,0.2014814019203186,0.6935388445854187,0.7759783267974854,0.2599630653858185,0.6352517604827881
0.08937232941389084,0.20077729225158691,0.6936573386192322,0.7777535915374756,0.26172056794166565,0.6309189200401306
0.08873080462217331,0.20016926527023315,0.6961297392845154,0.7541928887367249,0.25014203786849976,0.6502063274383545
0.08817629516124725,0.1983555406332016,0.6997705698013306,0.790922999382019,0.26687517762184143,0.6256929039955139
0.08788088709115982,0.19771669805049896,0.7003759145736694,0.7406902313232422,0.24756403267383575,0.6491360068321228
0.08712650835514069,0.1958504170179367,0.7049544453620911,0.806759238243103,0.274305522441864,0.6141928434371948
0.08637166023254395,0.19467540085315704,0.7069780826568604,0.7661150097846985,0.25588035583496094,0.6423894762992859
0.08582120388746262,0.1932857185602188,0.7097171545028687,0.7578820586204529,0.2522176206111908,0.6486709713935852
0.08504676073789597,0.19198133051395416,0.7124159932136536,0.7194139361381531,0.23627935349941254,0.6698923110961914
0.08493423461914062,0.19044823944568634,0.7147740721702576,0.7982519268989563,0.26990872621536255,0.6234342455863953
0.08430476486682892,0.19047410786151886,0.7151148915290833,0.7562748789787292,0.25036343932151794,0.6525904536247253
0.0833268016576767,0.1877458691596985,0.7201315760612488,0.7408767342567444,0.2450467199087143,0.659056544303894
0.08348652720451355,0.1872044950723648,0.7205718755722046,0.7853978872299194,0.2602596580982208,0.641680896282196
0.08249357342720032,0.18669019639492035,0.7216090559959412,0.7144555449485779,0.23246394097805023,0.6772515177726746
0.08169543743133545,0.18394263088703156,0.7268882393836975,0.7625764608383179,0.25387775897979736,0.6472537517547607
0.0818878710269928,0.1846114546060562,0.7250636219978333,0.7694265842437744,0.25639817118644714,0.6411494016647339
0.0805073231458664,0.18226493895053864,0.7299131155014038,0.7418738007545471,0.24329233169555664,0.662444531917572
0.08022025227546692,0.1801457405090332,0.7339052557945251,0.7335999608039856,0.24098077416419983,0.6633155345916748
0.07925820350646973,0.1783961057662964,0.7365067601203918,0.7246152758598328,0.23924584686756134,0.6651903986930847
0.07850119471549988,0.17763300240039825,0.738507091999054,0.7265865802764893,0.239203080534935,0.6645187139511108
0.07795630395412445,0.17638784646987915,0.740782618522644,0.7234135866165161,0.23836077749729156,0.6637141108512878
0.07735994458198547,0.17462997138500214,0.7428125739097595,0.7281216382980347,0.23867061734199524,0.666164755821228
0.07675433158874512,0.17299425601959229,0.7464174032211304,0.7248294353485107,0.235122948884964,0.6729776859283447
0.07654804736375809,0.1726105660200119,0.7474609613418579,0.7330136895179749,0.24026794731616974,0.6645998954772949
0.07575675845146179,0.17093156278133392,0.7493469715118408,0.7022760510444641,0.22579707205295563,0.6847804188728333
0.07491500675678253,0.16933299601078033,0.7523400783538818,0.6906782984733582,0.22147978842258453,0.6898145079612732
0.07450025528669357,0.16812819242477417,0.75461345911026,0.6859996914863586,0.21943597495555878,0.6916745901107788
0.07421650737524033,0.16742657124996185,0.7567810416221619,0.6874745488166809,0.22005660831928253,0.6912834048271179
0.07291387766599655,0.16456110775470734,0.7607944011688232,0.6938827633857727,0.22310711443424225,0.6869579553604126
0.07239970564842224,0.16322337090969086,0.7637175917625427,0.6875967979431152,0.21972589194774628,0.6923389434814453
0.07207033038139343,0.16199703514575958,0.765290379524231,0.6681135892868042,0.21371115744113922,0.698037326335907
0.07138758897781372,0.16116368770599365,0.7670620679855347,0.6601720452308655,0.21053791046142578,0.7031009197235107
0.07051855325698853,0.15963715314865112,0.7697397470474243,0.6620273590087891,0.212372824549675,0.6991961598396301
0.06990285962820053,0.15806640684604645,0.7721274495124817,0.6634506583213806,0.21277227997779846,0.6985909342765808
0.0690375566482544,0.1567494124174118,0.774612545967102,0.6565988659858704,0.20916259288787842,0.7035363912582397
0.06853974610567093,0.15596719086170197,0.7769811749458313,0.6583936214447021,0.20928724110126495,0.7035658955574036
0.0690365582704544,0.15502452850341797,0.7772626876831055,0.6660925149917603,0.21227678656578064,0.7000523805618286
0.06839777529239655,0.15429826080799103,0.7785687446594238,0.662976861000061,0.21002204716205597,0.7044737935066223
0.0681600272655487,0.15371108055114746,0.7798853516578674,0.6644435524940491,0.20922517776489258,0.7070351243019104
0.06912237405776978,0.15441733598709106,0.779114842414856,0.6863701939582825,0.21833492815494537,0.6958081722259521
0.06911224871873856,0.1551135629415512,0.7772838473320007,0.6922415494918823,0.2190682739019394,0.6959188580513
0.07004981487989426,0.15721112489700317,0.7737298607826233,0.7121941447257996,0.22772656381130219,0.6846992373466492
0.07025116682052612,0.15746282041072845,0.7739161252975464,0.7205175161361694,0.23048584163188934,0.6821526885032654
0.07092732191085815,0.15924924612045288,0.7702859044075012,0.7146989107131958,0.2277062088251114,0.6853857040405273
0.0714673176407814,0.1593838334083557,0.7688062787055969,0.7262760400772095,0.23340961337089539,0.6767717003822327
0.07154195010662079,0.16100378334522247,0.7678283452987671,0.7345780730247498,0.2352546900510788,0.676786482334137
